game_id,season_id,season_type,game_date,team_id_home,wl,top10,Tipo,Valor
21000002,22010,Regular Season,26/10/2010,1610612757,W,SI,Rebotes,48
21000015,22010,Regular Season,27/10/2010,1610612744,W,SI,Rebotes,45
21000013,22010,Regular Season,27/10/2010,1610612759,W,SI,Rebotes,35
21000006,22010,Regular Season,27/10/2010,1610612755,L,PHI,Rebotes,38
21000008,22010,Regular Season,27/10/2010,1610612763,L,SI,Rebotes,39
21000016,22010,Regular Season,27/10/2010,1610612746,L,SI,Rebotes,41
21000011,22010,Regular Season,27/10/2010,1610612760,W,SI,Rebotes,44
21000025,22010,Regular Season,29/10/2010,1610612748,W,SI,Rebotes,51
21000021,22010,Regular Season,29/10/2010,1610612755,L,PHI,Rebotes,36
21000029,22010,Regular Season,29/10/2010,1610612744,W,SI,Rebotes,46
21000036,22010,Regular Season,30/10/2010,1610612763,W,SI,Rebotes,43
21000031,22010,Regular Season,30/10/2010,1610612737,W,SI,Rebotes,43
21000039,22010,Regular Season,30/10/2010,1610612759,L,SI,Rebotes,41
21000037,22010,Regular Season,30/10/2010,1610612745,L,SI,Rebotes,44
21000035,22010,Regular Season,30/10/2010,1610612741,W,SI,Rebotes,51
21000042,22010,Regular Season,31/10/2010,1610612760,L,SI,Rebotes,38
21000041,22010,Regular Season,31/10/2010,1610612746,L,SI,Rebotes,48
21000044,22010,Regular Season,1/11/2010,1610612741,W,SI,Rebotes,36
21000046,22010,Regular Season,1/11/2010,1610612746,L,SI,Rebotes,40
21000050,22010,Regular Season,2/11/2010,1610612748,W,SI,Rebotes,47
21000059,22010,Regular Season,3/11/2010,1610612745,L,SI,Rebotes,45
21000063,22010,Regular Season,3/11/2010,1610612744,W,SI,Rebotes,48
21000054,22010,Regular Season,3/11/2010,1610612737,W,SI,Rebotes,35
21000064,22010,Regular Season,3/11/2010,1610612746,W,SI,Rebotes,41
21000057,22010,Regular Season,3/11/2010,1610612755,W,PHI,Rebotes,54
21000067,22010,Regular Season,4/11/2010,1610612757,L,SI,Rebotes,38
21000066,22010,Regular Season,4/11/2010,1610612741,L,SI,Rebotes,42
21000078,22010,Regular Season,5/11/2010,1610612744,W,SI,Rebotes,52
21000070,22010,Regular Season,5/11/2010,1610612755,L,PHI,Rebotes,30
21000084,22010,Regular Season,6/11/2010,1610612759,W,SI,Rebotes,47
21000082,22010,Regular Season,6/11/2010,1610612748,W,SI,Rebotes,44
21000087,22010,Regular Season,6/11/2010,1610612757,W,SI,Rebotes,43
21000090,22010,Regular Season,7/11/2010,1610612737,L,SI,Rebotes,40
21000093,22010,Regular Season,7/11/2010,1610612760,L,SI,Rebotes,40
21000092,22010,Regular Season,7/11/2010,1610612745,W,SI,Rebotes,49
21000098,22010,Regular Season,8/11/2010,1610612741,W,SI,Rebotes,47
21000099,22010,Regular Season,8/11/2010,1610612763,W,SI,Rebotes,45
21000106,22010,Regular Season,9/11/2010,1610612757,W,SI,Rebotes,45
21000103,22010,Regular Season,9/11/2010,1610612748,L,SI,Rebotes,46
21000115,22010,Regular Season,10/11/2010,1610612760,W,SI,Rebotes,34
21000114,22010,Regular Season,10/11/2010,1610612763,L,SI,Rebotes,40
21000108,22010,Regular Season,10/11/2010,1610612737,L,SI,Rebotes,32
21000116,22010,Regular Season,10/11/2010,1610612759,W,SI,Rebotes,41
21000119,22010,Regular Season,11/11/2010,1610612741,W,SI,Rebotes,46
21000118,22010,Regular Season,11/11/2010,1610612748,L,SI,Rebotes,37
21000129,22010,Regular Season,12/11/2010,1610612746,L,SI,Rebotes,49
21000121,22010,Regular Season,12/11/2010,1610612737,L,SI,Rebotes,41
21000128,22010,Regular Season,12/11/2010,1610612760,W,SI,Rebotes,30
21000134,22010,Regular Season,13/11/2010,1610612741,W,SI,Rebotes,40
21000133,22010,Regular Season,13/11/2010,1610612748,W,SI,Rebotes,38
21000138,22010,Regular Season,13/11/2010,1610612759,W,SI,Rebotes,47
21000135,22010,Regular Season,13/11/2010,1610612763,L,SI,Rebotes,38
21000141,22010,Regular Season,14/11/2010,1610612760,L,SI,Rebotes,36
21000139,22010,Regular Season,14/11/2010,1610612737,W,SI,Rebotes,40
21000150,22010,Regular Season,15/11/2010,1610612746,L,SI,Rebotes,34
21000149,22010,Regular Season,15/11/2010,1610612744,W,SI,Rebotes,44
21000156,22010,Regular Season,16/11/2010,1610612745,L,SI,Rebotes,32
21000154,22010,Regular Season,16/11/2010,1610612763,L,SI,Rebotes,38
21000164,22010,Regular Season,17/11/2010,1610612760,W,SI,Rebotes,43
21000166,22010,Regular Season,17/11/2010,1610612759,W,SI,Rebotes,50
21000158,22010,Regular Season,17/11/2010,1610612748,W,SI,Rebotes,42
21000159,22010,Regular Season,17/11/2010,1610612755,L,PHI,Rebotes,48
21000170,22010,Regular Season,18/11/2010,1610612757,W,SI,Rebotes,48
21000172,22010,Regular Season,19/11/2010,1610612755,W,PHI,Rebotes,42
21000175,22010,Regular Season,19/11/2010,1610612748,W,SI,Rebotes,44
21000181,22010,Regular Season,19/11/2010,1610612744,L,SI,Rebotes,33
21000185,22010,Regular Season,20/11/2010,1610612763,W,SI,Rebotes,47
21000190,22010,Regular Season,20/11/2010,1610612746,L,SI,Rebotes,38
21000187,22010,Regular Season,20/11/2010,1610612759,W,SI,Rebotes,38
21000184,22010,Regular Season,20/11/2010,1610612737,L,SI,Rebotes,37
21000189,22010,Regular Season,20/11/2010,1610612757,L,SI,Rebotes,48
21000198,22010,Regular Season,22/11/2010,1610612745,L,SI,Rebotes,51
21000202,22010,Regular Season,22/11/2010,1610612746,W,SI,Rebotes,43
21000197,22010,Regular Season,22/11/2010,1610612760,W,SI,Rebotes,38
21000201,22010,Regular Season,22/11/2010,1610612744,L,SI,Rebotes,38
21000196,22010,Regular Season,22/11/2010,1610612748,L,SI,Rebotes,39
21000199,22010,Regular Season,22/11/2010,1610612759,W,SI,Rebotes,31
21000195,22010,Regular Season,22/11/2010,1610612737,L,SI,Rebotes,30
21000214,22010,Regular Season,24/11/2010,1610612763,W,SI,Rebotes,43
21000217,22010,Regular Season,24/11/2010,1610612745,W,SI,Rebotes,43
21000216,22010,Regular Season,24/11/2010,1610612760,L,SI,Rebotes,36
21000220,22010,Regular Season,25/11/2010,1610612737,W,SI,Rebotes,49
21000221,22010,Regular Season,25/11/2010,1610612746,W,SI,Rebotes,45
21000226,22010,Regular Season,26/11/2010,1610612748,W,SI,Rebotes,39
21000228,22010,Regular Season,26/11/2010,1610612759,L,SI,Rebotes,36
21000232,22010,Regular Season,26/11/2010,1610612763,W,SI,Rebotes,33
21000233,22010,Regular Season,26/11/2010,1610612757,L,SI,Rebotes,27
21000237,22010,Regular Season,27/11/2010,1610612755,W,PHI,Rebotes,45
21000247,22010,Regular Season,28/11/2010,1610612745,W,SI,Rebotes,44
21000245,22010,Regular Season,28/11/2010,1610612746,L,SI,Rebotes,39
21000251,22010,Regular Season,29/11/2010,1610612760,W,SI,Rebotes,56
21000250,22010,Regular Season,29/11/2010,1610612748,W,SI,Rebotes,45
21000260,22010,Regular Season,30/11/2010,1610612744,L,SI,Rebotes,44
21000258,22010,Regular Season,30/11/2010,1610612763,W,SI,Rebotes,29
21000256,22010,Regular Season,30/11/2010,1610612755,W,PHI,Rebotes,40
21000266,22010,Regular Season,1/12/2010,1610612741,L,SI,Rebotes,21
21000272,22010,Regular Season,1/12/2010,1610612746,W,SI,Rebotes,50
21000269,22010,Regular Season,1/12/2010,1610612745,W,SI,Rebotes,37
21000265,22010,Regular Season,1/12/2010,1610612748,W,SI,Rebotes,45
21000261,22010,Regular Season,1/12/2010,1610612737,W,SI,Rebotes,28
21000274,22010,Regular Season,2/12/2010,1610612744,L,SI,Rebotes,31
21000278,22010,Regular Season,3/12/2010,1610612737,W,SI,Rebotes,44
21000281,22010,Regular Season,3/12/2010,1610612763,L,SI,Rebotes,28
21000283,22010,Regular Season,3/12/2010,1610612759,W,SI,Rebotes,37
21000290,22010,Regular Season,4/12/2010,1610612741,W,SI,Rebotes,49
21000288,22010,Regular Season,4/12/2010,1610612748,W,SI,Rebotes,43
21000289,22010,Regular Season,4/12/2010,1610612755,W,PHI,Rebotes,38
21000301,22010,Regular Season,5/12/2010,1610612757,W,SI,Rebotes,47
21000298,22010,Regular Season,5/12/2010,1610612759,W,SI,Rebotes,38
21000297,22010,Regular Season,5/12/2010,1610612760,W,SI,Rebotes,47
21000308,22010,Regular Season,6/12/2010,1610612746,W,SI,Rebotes,43
21000305,22010,Regular Season,6/12/2010,1610612741,W,SI,Rebotes,52
21000313,22010,Regular Season,7/12/2010,1610612745,W,SI,Rebotes,35
21000314,22010,Regular Season,7/12/2010,1610612757,W,SI,Rebotes,32
21000311,22010,Regular Season,7/12/2010,1610612755,W,PHI,Rebotes,44
21000309,22010,Regular Season,7/12/2010,1610612737,W,SI,Rebotes,39
21000322,22010,Regular Season,8/12/2010,1610612759,W,SI,Rebotes,41
21000326,22010,Regular Season,8/12/2010,1610612746,L,SI,Rebotes,52
21000327,22010,Regular Season,9/12/2010,1610612755,L,PHI,Rebotes,39
21000329,22010,Regular Season,9/12/2010,1610612757,W,SI,Rebotes,47
21000333,22010,Regular Season,10/12/2010,1610612741,W,SI,Rebotes,41
21000337,22010,Regular Season,10/12/2010,1610612759,W,SI,Rebotes,39
21000340,22010,Regular Season,10/12/2010,1610612744,L,SI,Rebotes,41
21000345,22010,Regular Season,11/12/2010,1610612741,W,SI,Rebotes,53
21000347,22010,Regular Season,11/12/2010,1610612745,W,SI,Rebotes,48
21000342,22010,Regular Season,11/12/2010,1610612737,W,SI,Rebotes,48
21000341,22010,Regular Season,11/12/2010,1610612746,L,SI,Rebotes,43
21000354,22010,Regular Season,12/12/2010,1610612746,L,SI,Rebotes,42
21000350,22010,Regular Season,12/12/2010,1610612755,W,PHI,Rebotes,49
21000352,22010,Regular Season,12/12/2010,1610612760,W,SI,Rebotes,44
21000353,22010,Regular Season,12/12/2010,1610612759,W,SI,Rebotes,47
21000355,22010,Regular Season,13/12/2010,1610612748,W,SI,Rebotes,36
21000356,22010,Regular Season,13/12/2010,1610612741,W,SI,Rebotes,48
21000357,22010,Regular Season,13/12/2010,1610612763,W,SI,Rebotes,50
21000366,22010,Regular Season,14/12/2010,1610612744,W,SI,Rebotes,43
21000364,22010,Regular Season,14/12/2010,1610612745,W,SI,Rebotes,42
21000369,22010,Regular Season,15/12/2010,1610612755,W,PHI,Rebotes,41
21000371,22010,Regular Season,15/12/2010,1610612748,W,SI,Rebotes,45
21000372,22010,Regular Season,15/12/2010,1610612763,W,SI,Rebotes,39
21000374,22010,Regular Season,15/12/2010,1610612760,W,SI,Rebotes,41
21000375,22010,Regular Season,15/12/2010,1610612759,W,SI,Rebotes,39
21000389,22010,Regular Season,17/12/2010,1610612745,W,SI,Rebotes,47
21000385,22010,Regular Season,17/12/2010,1610612737,W,SI,Rebotes,42
21000388,22010,Regular Season,17/12/2010,1610612760,W,SI,Rebotes,43
21000391,22010,Regular Season,17/12/2010,1610612757,W,SI,Rebotes,37
21000383,22010,Regular Season,17/12/2010,1610612755,L,PHI,Rebotes,48
21000397,22010,Regular Season,18/12/2010,1610612759,W,SI,Rebotes,41
21000395,22010,Regular Season,18/12/2010,1610612741,L,SI,Rebotes,37
21000399,22010,Regular Season,18/12/2010,1610612757,W,SI,Rebotes,40
21000405,22010,Regular Season,19/12/2010,1610612760,L,SI,Rebotes,32
21000410,22010,Regular Season,20/12/2010,1610612748,L,SI,Rebotes,44
21000413,22010,Regular Season,20/12/2010,1610612744,L,SI,Rebotes,35
21000412,22010,Regular Season,20/12/2010,1610612757,W,SI,Rebotes,43
21000411,22010,Regular Season,20/12/2010,1610612759,W,SI,Rebotes,43
21000406,22010,Regular Season,20/12/2010,1610612737,W,SI,Rebotes,51
21000414,22010,Regular Season,20/12/2010,1610612746,W,SI,Rebotes,56
21000418,22010,Regular Season,21/12/2010,1610612763,L,SI,Rebotes,39
21000417,22010,Regular Season,21/12/2010,1610612741,W,SI,Rebotes,40
21000428,22010,Regular Season,22/12/2010,1610612759,W,SI,Rebotes,40
21000421,22010,Regular Season,22/12/2010,1610612737,W,SI,Rebotes,40
21000429,22010,Regular Season,22/12/2010,1610612746,L,SI,Rebotes,46
21000437,22010,Regular Season,25/12/2010,1610612744,W,SI,Rebotes,32
21000436,22010,Regular Season,25/12/2010,1610612760,W,SI,Rebotes,36
21000438,22010,Regular Season,26/12/2010,1610612746,W,SI,Rebotes,40
21000443,22010,Regular Season,26/12/2010,1610612759,W,SI,Rebotes,44
21000447,22010,Regular Season,27/12/2010,1610612763,W,SI,Rebotes,33
21000454,22010,Regular Season,27/12/2010,1610612744,W,SI,Rebotes,44
21000451,22010,Regular Season,27/12/2010,1610612745,W,SI,Rebotes,44
21000450,22010,Regular Season,27/12/2010,1610612760,L,SI,Rebotes,39
21000460,22010,Regular Season,28/12/2010,1610612759,W,SI,Rebotes,50
21000457,22010,Regular Season,28/12/2010,1610612748,W,SI,Rebotes,50
21000458,22010,Regular Season,28/12/2010,1610612741,W,SI,Rebotes,42
21000462,22010,Regular Season,29/12/2010,1610612737,W,SI,Rebotes,44
21000472,22010,Regular Season,29/12/2010,1610612746,L,SI,Rebotes,34
21000468,22010,Regular Season,29/12/2010,1610612760,W,SI,Rebotes,34
21000469,22010,Regular Season,29/12/2010,1610612745,L,SI,Rebotes,44
21000475,22010,Regular Season,30/12/2010,1610612757,W,SI,Rebotes,34
21000480,22010,Regular Season,31/12/2010,1610612745,W,SI,Rebotes,47
21000479,22010,Regular Season,31/12/2010,1610612741,W,SI,Rebotes,43
21000481,22010,Regular Season,31/12/2010,1610612760,W,SI,Rebotes,42
21000488,22010,Regular Season,1/01/2011,1610612759,W,SI,Rebotes,52
21000486,22010,Regular Season,1/01/2011,1610612748,W,SI,Rebotes,43
21000485,22010,Regular Season,1/01/2011,1610612741,W,SI,Rebotes,45
21000496,22010,Regular Season,2/01/2011,1610612757,W,SI,Rebotes,47
21000493,22010,Regular Season,2/01/2011,1610612746,L,SI,Rebotes,42
21000507,22010,Regular Season,4/01/2011,1610612741,W,SI,Rebotes,44
21000508,22010,Regular Season,4/01/2011,1610612763,W,SI,Rebotes,42
21000505,22010,Regular Season,4/01/2011,1610612748,W,SI,Rebotes,47
21000522,22010,Regular Season,5/01/2011,1610612746,W,SI,Rebotes,57
21000515,22010,Regular Season,5/01/2011,1610612755,W,PHI,Rebotes,40
21000519,22010,Regular Season,5/01/2011,1610612745,L,SI,Rebotes,43
21000526,22010,Regular Season,7/01/2011,1610612755,W,PHI,Rebotes,34
21000534,22010,Regular Season,7/01/2011,1610612744,W,SI,Rebotes,42
21000530,22010,Regular Season,7/01/2011,1610612763,W,SI,Rebotes,34
21000536,22010,Regular Season,8/01/2011,1610612737,W,SI,Rebotes,44
21000540,22010,Regular Season,8/01/2011,1610612741,W,SI,Rebotes,48
21000541,22010,Regular Season,8/01/2011,1610612760,W,SI,Rebotes,47
21000543,22010,Regular Season,8/01/2011,1610612745,L,SI,Rebotes,42
21000549,22010,Regular Season,9/01/2011,1610612757,L,SI,Rebotes,43
21000546,22010,Regular Season,9/01/2011,1610612759,W,SI,Rebotes,48
21000545,22010,Regular Season,9/01/2011,1610612746,W,SI,Rebotes,52
21000553,22010,Regular Season,10/01/2011,1610612741,W,SI,Rebotes,40
21000559,22010,Regular Season,11/01/2011,1610612757,L,SI,Rebotes,43
21000555,22010,Regular Season,11/01/2011,1610612755,L,PHI,Rebotes,36
21000571,22010,Regular Season,12/01/2011,1610612744,L,SI,Rebotes,27
21000568,22010,Regular Season,12/01/2011,1610612745,L,SI,Rebotes,35
21000572,22010,Regular Season,12/01/2011,1610612746,W,SI,Rebotes,42
21000574,22010,Regular Season,13/01/2011,1610612760,W,SI,Rebotes,42
21000585,22010,Regular Season,14/01/2011,1610612744,W,SI,Rebotes,35
21000577,22010,Regular Season,14/01/2011,1610612755,W,PHI,Rebotes,30
21000582,22010,Regular Season,14/01/2011,1610612745,L,SI,Rebotes,41
21000581,22010,Regular Season,14/01/2011,1610612759,W,SI,Rebotes,52
21000587,22010,Regular Season,15/01/2011,1610612737,L,SI,Rebotes,32
21000592,22010,Regular Season,15/01/2011,1610612763,W,SI,Rebotes,42
21000591,22010,Regular Season,15/01/2011,1610612741,W,SI,Rebotes,42
21000595,22010,Regular Season,15/01/2011,1610612757,W,SI,Rebotes,40
21000597,22010,Regular Season,16/01/2011,1610612759,W,SI,Rebotes,47
21000596,22010,Regular Season,16/01/2011,1610612746,W,SI,Rebotes,50
21000605,22010,Regular Season,17/01/2011,1610612746,W,SI,Rebotes,36
21000602,22010,Regular Season,17/01/2011,1610612745,W,SI,Rebotes,53
21000606,22010,Regular Season,17/01/2011,1610612737,W,SI,Rebotes,38
21000609,22010,Regular Season,17/01/2011,1610612757,W,SI,Rebotes,42
21000600,22010,Regular Season,17/01/2011,1610612763,L,SI,Rebotes,43
21000601,22010,Regular Season,17/01/2011,1610612755,W,PHI,Rebotes,56
21000607,22010,Regular Season,17/01/2011,1610612744,W,SI,Rebotes,35
21000612,22010,Regular Season,18/01/2011,1610612741,L,SI,Rebotes,44
21000611,22010,Regular Season,18/01/2011,1610612748,L,SI,Rebotes,46
21000624,22010,Regular Season,19/01/2011,1610612744,W,SI,Rebotes,35
21000620,22010,Regular Season,19/01/2011,1610612759,W,SI,Rebotes,49
21000625,22010,Regular Season,19/01/2011,1610612746,W,SI,Rebotes,48
21000619,22010,Regular Season,19/01/2011,1610612745,W,SI,Rebotes,48
21000627,22010,Regular Season,20/01/2011,1610612741,W,SI,Rebotes,51
21000628,22010,Regular Season,20/01/2011,1610612757,W,SI,Rebotes,37
21000636,22010,Regular Season,21/01/2011,1610612759,W,SI,Rebotes,50
21000638,22010,Regular Season,21/01/2011,1610612744,W,SI,Rebotes,44
21000631,22010,Regular Season,21/01/2011,1610612737,L,SI,Rebotes,32
21000635,22010,Regular Season,21/01/2011,1610612763,W,SI,Rebotes,45
21000650,22010,Regular Season,22/01/2011,1610612757,W,SI,Rebotes,39
21000647,22010,Regular Season,22/01/2011,1610612760,W,SI,Rebotes,57
21000644,22010,Regular Season,22/01/2011,1610612755,W,PHI,Rebotes,44
21000643,22010,Regular Season,22/01/2011,1610612748,W,SI,Rebotes,42
21000651,22010,Regular Season,22/01/2011,1610612746,W,SI,Rebotes,48
21000645,22010,Regular Season,22/01/2011,1610612741,W,SI,Rebotes,48
21000648,22010,Regular Season,22/01/2011,1610612745,L,SI,Rebotes,47
21000655,22010,Regular Season,24/01/2011,1610612755,W,PHI,Rebotes,41
21000661,22010,Regular Season,24/01/2011,1610612757,L,SI,Rebotes,39
21000662,22010,Regular Season,24/01/2011,1610612744,L,SI,Rebotes,36
21000658,22010,Regular Season,24/01/2011,1610612741,W,SI,Rebotes,45
21000674,22010,Regular Season,26/01/2011,1610612745,W,SI,Rebotes,50
21000677,22010,Regular Season,26/01/2011,1610612744,L,SI,Rebotes,28
21000680,22010,Regular Season,27/01/2011,1610612757,L,SI,Rebotes,49
21000687,22010,Regular Season,28/01/2011,1610612741,W,SI,Rebotes,54
21000691,22010,Regular Season,28/01/2011,1610612744,L,SI,Rebotes,49
21000682,22010,Regular Season,28/01/2011,1610612755,L,PHI,Rebotes,33
21000688,22010,Regular Season,28/01/2011,1610612760,W,SI,Rebotes,55
21000684,22010,Regular Season,28/01/2011,1610612737,W,SI,Rebotes,46
21000686,22010,Regular Season,28/01/2011,1610612748,W,SI,Rebotes,42
21000694,22010,Regular Season,29/01/2011,1610612763,W,SI,Rebotes,44
21000693,22010,Regular Season,29/01/2011,1610612741,W,SI,Rebotes,46
21000700,22010,Regular Season,29/01/2011,1610612746,W,SI,Rebotes,35
21000698,22010,Regular Season,29/01/2011,1610612759,W,SI,Rebotes,32
21000701,22010,Regular Season,30/01/2011,1610612760,L,SI,Rebotes,42
21000704,22010,Regular Season,30/01/2011,1610612755,W,PHI,Rebotes,35
21000707,22010,Regular Season,30/01/2011,1610612744,W,SI,Rebotes,47
21000711,22010,Regular Season,31/01/2011,1610612763,W,SI,Rebotes,32
21000714,22010,Regular Season,31/01/2011,1610612746,W,SI,Rebotes,34
21000710,22010,Regular Season,31/01/2011,1610612748,W,SI,Rebotes,50
21000716,22010,Regular Season,1/02/2011,1610612757,W,SI,Rebotes,37
21000729,22010,Regular Season,2/02/2011,1610612746,L,SI,Rebotes,30
21000719,22010,Regular Season,2/02/2011,1610612737,W,SI,Rebotes,40
21000725,22010,Regular Season,2/02/2011,1610612760,W,SI,Rebotes,44
21000731,22010,Regular Season,3/02/2011,1610612744,W,SI,Rebotes,36
21000735,22010,Regular Season,4/02/2011,1610612755,W,PHI,Rebotes,41
21000738,22010,Regular Season,4/02/2011,1610612737,W,SI,Rebotes,44
21000741,22010,Regular Season,4/02/2011,1610612763,W,SI,Rebotes,38
21000749,22010,Regular Season,5/02/2011,1610612745,W,SI,Rebotes,51
21000753,22010,Regular Season,5/02/2011,1610612744,W,SI,Rebotes,35
21000754,22010,Regular Season,6/02/2011,1610612748,W,SI,Rebotes,44
21000763,22010,Regular Season,7/02/2011,1610612757,W,SI,Rebotes,31
21000759,22010,Regular Season,7/02/2011,1610612763,L,SI,Rebotes,45
21000765,22010,Regular Season,7/02/2011,1610612744,L,SI,Rebotes,50
21000766,22010,Regular Season,8/02/2011,1610612737,L,SI,Rebotes,35
21000769,22010,Regular Season,8/02/2011,1610612748,W,SI,Rebotes,36
21000772,22010,Regular Season,8/02/2011,1610612745,L,SI,Rebotes,31
21000771,22010,Regular Season,8/02/2011,1610612760,L,SI,Rebotes,58
21000776,22010,Regular Season,9/02/2011,1610612755,L,PHI,Rebotes,45
21000782,22010,Regular Season,9/02/2011,1610612744,W,SI,Rebotes,42
21000794,22010,Regular Season,11/02/2011,1610612763,W,SI,Rebotes,45
21000789,22010,Regular Season,11/02/2011,1610612755,W,PHI,Rebotes,46
21000801,22010,Regular Season,12/02/2011,1610612745,L,SI,Rebotes,38
21000796,22010,Regular Season,12/02/2011,1610612737,L,SI,Rebotes,40
21000809,22010,Regular Season,13/02/2011,1610612763,W,SI,Rebotes,41
21000811,22010,Regular Season,13/02/2011,1610612744,W,SI,Rebotes,47
21000817,22010,Regular Season,14/02/2011,1610612745,W,SI,Rebotes,46
21000821,22010,Regular Season,15/02/2011,1610612760,W,SI,Rebotes,48
21000820,22010,Regular Season,15/02/2011,1610612763,W,SI,Rebotes,37
21000823,22010,Regular Season,15/02/2011,1610612744,W,SI,Rebotes,32
21000819,22010,Regular Season,15/02/2011,1610612741,W,SI,Rebotes,38
21000835,22010,Regular Season,16/02/2011,1610612757,W,SI,Rebotes,31
21000832,22010,Regular Season,16/02/2011,1610612745,L,SI,Rebotes,40
21000836,22010,Regular Season,17/02/2011,1610612741,W,SI,Rebotes,41
21000841,22010,Regular Season,22/02/2011,1610612748,W,SI,Rebotes,43
21000845,22010,Regular Season,22/02/2011,1610612744,L,SI,Rebotes,35
21000843,22010,Regular Season,22/02/2011,1610612760,W,SI,Rebotes,35
21000858,22010,Regular Season,23/02/2011,1610612757,L,SI,Rebotes,38
21000855,22010,Regular Season,23/02/2011,1610612759,W,SI,Rebotes,37
21000850,22010,Regular Season,23/02/2011,1610612755,W,PHI,Rebotes,49
21000859,22010,Regular Season,24/02/2011,1610612741,W,SI,Rebotes,53
21000866,22010,Regular Season,25/02/2011,1610612748,W,SI,Rebotes,34
21000863,22010,Regular Season,25/02/2011,1610612755,W,PHI,Rebotes,49
21000869,22010,Regular Season,25/02/2011,1610612759,W,SI,Rebotes,42
21000872,22010,Regular Season,25/02/2011,1610612757,W,SI,Rebotes,51
21000870,22010,Regular Season,25/02/2011,1610612744,L,SI,Rebotes,34
21000878,22010,Regular Season,26/02/2011,1610612746,L,SI,Rebotes,36
21000876,22010,Regular Season,26/02/2011,1610612745,W,SI,Rebotes,46
21000875,22010,Regular Season,26/02/2011,1610612763,W,SI,Rebotes,47
21000888,22010,Regular Season,27/02/2011,1610612757,L,SI,Rebotes,34
21000886,22010,Regular Season,27/02/2011,1610612759,W,SI,Rebotes,40
21000887,22010,Regular Season,27/02/2011,1610612748,L,SI,Rebotes,42
21000880,22010,Regular Season,27/02/2011,1610612760,L,SI,Rebotes,39
21000896,22010,Regular Season,1/03/2011,1610612755,L,PHI,Rebotes,36
21000898,22010,Regular Season,1/03/2011,1610612763,W,SI,Rebotes,42
21000901,22010,Regular Season,1/03/2011,1610612757,L,SI,Rebotes,33
21000908,22010,Regular Season,2/03/2011,1610612760,W,SI,Rebotes,46
21000911,22010,Regular Season,2/03/2011,1610612746,W,SI,Rebotes,51
21000902,22010,Regular Season,2/03/2011,1610612737,W,SI,Rebotes,37
21000912,22010,Regular Season,3/03/2011,1610612748,L,SI,Rebotes,35
21000920,22010,Regular Season,4/03/2011,1610612763,L,SI,Rebotes,36
21000923,22010,Regular Season,4/03/2011,1610612759,W,SI,Rebotes,40
21000916,22010,Regular Season,4/03/2011,1610612755,W,PHI,Rebotes,36
21000917,22010,Regular Season,4/03/2011,1610612737,L,SI,Rebotes,38
21000930,22010,Regular Season,5/03/2011,1610612746,W,SI,Rebotes,37
21000927,22010,Regular Season,5/03/2011,1610612745,W,SI,Rebotes,48
21000929,22010,Regular Season,5/03/2011,1610612757,W,SI,Rebotes,33
21000937,22010,Regular Season,6/03/2011,1610612760,W,SI,Rebotes,49
21000935,22010,Regular Season,6/03/2011,1610612755,W,PHI,Rebotes,53
21000932,22010,Regular Season,6/03/2011,1610612759,L,SI,Rebotes,43
21000931,22010,Regular Season,6/03/2011,1610612748,L,SI,Rebotes,30
21000933,22010,Regular Season,6/03/2011,1610612737,L,SI,Rebotes,34
21000944,22010,Regular Season,7/03/2011,1610612763,W,SI,Rebotes,39
21000943,22010,Regular Season,7/03/2011,1610612741,W,SI,Rebotes,46
21000947,22010,Regular Season,8/03/2011,1610612737,L,SI,Rebotes,38
21000951,22010,Regular Season,8/03/2011,1610612748,L,SI,Rebotes,31
21000958,22010,Regular Season,9/03/2011,1610612763,L,SI,Rebotes,31
21000962,22010,Regular Season,9/03/2011,1610612759,W,SI,Rebotes,32
21000955,22010,Regular Season,9/03/2011,1610612755,L,PHI,Rebotes,46
21000964,22010,Regular Season,10/03/2011,1610612748,W,SI,Rebotes,46
21000973,22010,Regular Season,11/03/2011,1610612760,W,SI,Rebotes,34
21000974,22010,Regular Season,11/03/2011,1610612759,W,SI,Rebotes,42
21000971,22010,Regular Season,11/03/2011,1610612741,W,SI,Rebotes,50
21000969,22010,Regular Season,11/03/2011,1610612755,W,PHI,Rebotes,44
21000975,22010,Regular Season,11/03/2011,1610612744,W,SI,Rebotes,34
21000979,22010,Regular Season,12/03/2011,1610612741,W,SI,Rebotes,40
21000977,22010,Regular Season,12/03/2011,1610612737,W,SI,Rebotes,40
21000983,22010,Regular Season,12/03/2011,1610612745,L,SI,Rebotes,41
21000976,22010,Regular Season,12/03/2011,1610612748,W,SI,Rebotes,40
21000990,22010,Regular Season,13/03/2011,1610612744,W,SI,Rebotes,46
21000994,22010,Regular Season,14/03/2011,1610612763,W,SI,Rebotes,44
21000993,22010,Regular Season,14/03/2011,1610612748,W,SI,Rebotes,47
21000996,22010,Regular Season,14/03/2011,1610612745,W,SI,Rebotes,45
21001001,22010,Regular Season,15/03/2011,1610612741,W,SI,Rebotes,51
21001002,22010,Regular Season,15/03/2011,1610612757,W,SI,Rebotes,34
21000554,22010,Regular Season,15/03/2011,1610612737,W,SI,Rebotes,41
21001003,22010,Regular Season,16/03/2011,1610612737,L,SI,Rebotes,35
21001009,22010,Regular Season,16/03/2011,1610612745,W,SI,Rebotes,51
21001013,22010,Regular Season,16/03/2011,1610612746,L,SI,Rebotes,44
